Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Type,Variety
100.14,61.51,109.78,29.09,73.72,6.36,1278.72,Cotton,Clay,Bt-2
82.57,34.27,77.26,32.28,57.81,5.99,1278.95,Wheat,Loamy,HD-2967
96.27,42.92,104.28,31.09,53.27,6.85,1651.56,Wheat,Loamy,Lok-1
60.87,45.96,89.25,28.15,76.89,6.62,1039.87,Rice,Clay,IR64
80.49,31.3,96.67,25.09,59.3,6.86,1182.31,Wheat,Loamy,PBW-343
95.46,61.06,107.58,24.29,67.62,7.28,1851.89,Rice,Silty,IR64
36.91,38.83,45.86,33.21,45.52,6.13,379.51,Millet,Sandy,HHB-67
66.55,63.25,86.55,20.78,50.0,7.23,1252.11,Tea,Silty,UPASI-9
115.78,48.33,141.13,28.72,64.14,7.52,1106.85,Cotton,Clay,Bt-2
79.93,36.92,82.73,26.8,57.75,7.16,1299.24,Groundnut,Loamy,TAG-24
53.41,53.03,113.77,24.36,46.27,7.92,687.78,Wheat,Chalky,HD-2967
63.42,38.11,73.59,22.05,50.0,6.22,1527.33,Rice,Silty,IR64
72.89,55.43,87.51,22.18,69.37,6.52,1400.42,Cotton,Loamy,Suraj
85.3,51.61,130.83,29.91,81.41,6.0,1179.04,Cotton,Clay,Suraj
86.94,61.59,141.51,26.61,73.2,6.34,1720.64,Wheat,Clay,PBW-343
111.97,78.85,104.94,26.53,67.87,7.2,1182.62,Sugarcane,Clay,Co-0238
39.66,87.02,133.78,28.97,48.83,8.13,985.92,Barley,Chalky,RD-2552
66.3,33.45,76.85,16.0,61.08,7.7,650.0,Maize,Silty,Pioneer-3396
70.4,60.11,135.21,20.71,71.09,7.89,1372.51,Cotton,Clay,Bt-1
75.0,19.3,45.9,32.77,50.79,6.51,785.39,Watermelon,Sandy,Arka Manik
34.13,52.92,111.78,33.14,55.5,8.07,981.33,Cotton,Chalky,Suraj
41.45,40.77,107.46,30.01,53.32,8.23,822.6,Cotton,Chalky,Bt-1
74.18,42.96,80.12,24.49,74.25,7.41,1295.59,Vegetables,Silty,Hybrid-B
109.72,19.12,78.66,21.28,83.07,5.69,1160.16,Tea,Peaty,UPASI-9
50.99,59.85,75.84,18.13,54.52,6.54,1844.63,Maize,Silty,HQPM-1
92.08,41.0,57.01,20.83,75.42,5.97,1525.25,Potato,Peaty,Kufri Pukhraj
57.06,47.78,100.37,25.31,65.34,5.96,954.78,Vegetables,Silty,Hybrid-A
110.67,33.27,57.07,20.31,78.39,5.54,2473.6,Vegetables,Peaty,Hybrid-B
52.23,67.19,62.89,30.47,48.24,8.05,731.87,Barley,Chalky,RD-2552
70.95,58.89,62.45,22.66,76.19,6.64,1331.22,Rice,Silty,IR64
37.65,57.22,42.07,25.89,54.79,7.87,416.23,Cotton,Chalky,Bt-2
103.86,60.03,131.71,26.92,77.5,7.24,1354.74,Rice,Clay,Basmati-370
15.82,61.63,71.46,26.1,40.5,7.92,787.39,Cotton,Chalky,Suraj
63.81,42.57,113.57,28.08,67.67,6.81,1987.62,Wheat,Clay,Lok-1
52.86,64.68,54.36,20.83,76.31,6.73,1426.04,Cotton,Silty,Bt-1
57.52,30.57,58.76,28.05,46.36,5.73,653.78,Millet,Sandy,HHB-67
102.58,56.96,122.97,25.97,59.74,6.43,1080.13,Sugarcane,Loamy,Co-0118
60.19,48.63,101.21,26.67,65.88,6.06,971.49,Wheat,Loamy,Lok-1
90.81,61.38,107.69,27.16,63.25,7.01,844.45,Rice,Clay,IR64
69.02,63.07,98.04,24.38,59.33,6.71,1315.38,Rice,Silty,IR64
49.65,71.95,68.51,23.67,46.08,7.76,826.83,Cotton,Chalky,Bt-1
113.06,41.18,141.86,27.72,76.25,7.04,1449.45,Groundnut,Clay,GG-20
94.53,66.78,96.46,23.98,61.96,5.96,1547.98,Maize,Silty,Pioneer-3396
87.04,57.08,59.59,14.56,76.88,4.17,1192.14,Rice,Peaty,IR64
103.29,41.93,57.52,19.02,92.38,5.18,1822.49,Potato,Peaty,Kufri Jyoti
48.42,19.29,53.02,29.59,33.54,7.4,594.03,Groundnut,Sandy,TAG-24
48.43,64.02,82.47,24.25,45.97,7.94,472.26,Barley,Chalky,DWRB-73
101.62,41.32,128.15,18.28,81.81,6.55,962.0,Wheat,Clay,PBW-343
54.07,22.65,50.11,22.75,58.25,6.21,749.47,Millet,Sandy,HHB-67
52.7,76.64,93.2,29.74,56.87,8.38,1195.32,Rice,Chalky,IR64
100.24,38.77,70.49,23.92,78.35,5.9,1842.75,Rice,Peaty,IR64
53.33,11.5,42.69,30.43,43.5,6.5,804.03,Potato,Sandy,Kufri Jyoti
126.86,33.5,86.12,16.77,75.42,5.17,1800.63,Potato,Peaty,Kufri Pukhraj
92.67,43.86,105.16,28.42,68.57,7.14,1550.77,Barley,Silty,RD-2552
86.46,49.75,126.93,20.44,62.28,6.77,1254.89,Maize,Loamy,Pioneer-3396
52.66,52.08,83.52,28.68,51.31,7.93,1014.97,Barley,Chalky,BH-902
28.02,38.77,73.54,22.35,54.91,8.58,949.21,Groundnut,Chalky,GG-20
92.9,70.44,133.11,27.08,71.89,7.28,1614.74,Sugarcane,Clay,Co-0118
123.53,60.05,126.7,22.91,63.6,6.2,1198.07,Rice,Clay,Swarna
99.94,66.61,124.95,23.76,55.0,6.59,1461.27,Cotton,Clay,Bt-2
60.61,43.95,79.11,26.71,61.27,6.83,1279.03,Maize,Silty,DHM-117
29.11,21.63,51.9,23.52,40.81,6.2,639.79,Potato,Sandy,Kufri Jyoti
46.65,51.12,67.95,34.86,51.53,8.18,1230.98,Soybean,Chalky,JS-335
69.57,52.7,99.11,23.65,63.94,6.5,829.77,Tomato,Loamy,Pusa Ruby
117.01,30.93,140.76,23.63,81.36,6.55,1556.59,Sugarcane,Clay,Co-0238
49.91,51.64,88.42,23.09,71.38,7.36,1446.7,Maize,Silty,Pioneer-3396
53.21,25.87,68.9,20.84,65.65,6.87,1267.15,Wheat,Silty,HD-2967
117.24,53.86,95.05,22.73,77.63,7.17,1262.86,Wheat,Clay,HD-2967
89.95,85.0,131.67,26.8,82.67,7.12,1503.14,Rice,Clay,IR64
41.8,73.97,103.88,24.95,42.75,7.98,826.6,Millet,Chalky,RHB-173
39.28,44.86,119.22,29.37,45.91,8.27,681.19,Barley,Chalky,BH-902
89.16,68.71,89.28,21.81,74.1,7.8,1224.65,Maize,Silty,DHM-117
61.21,26.97,104.71,26.35,68.27,7.06,1660.42,Maize,Silty,Pioneer-3396
47.41,27.18,43.84,26.22,32.18,5.98,771.06,Watermelon,Sandy,Arka Manik
91.83,68.77,123.03,30.19,79.83,6.84,1486.08,Sugarcane,Clay,Co-86032
134.6,50.16,74.03,16.82,80.62,5.57,1712.75,Rice,Peaty,Basmati-370
53.4,61.26,81.88,28.97,60.29,7.78,817.38,Wheat,Chalky,PBW-343
78.74,48.85,97.34,29.65,67.63,6.78,1355.76,Cotton,Loamy,Bt-1
109.15,41.74,51.5,18.08,84.48,5.23,1780.13,Tea,Peaty,TV-1
47.55,27.6,57.53,28.68,47.42,6.23,416.41,Groundnut,Sandy,GG-20
42.22,33.49,64.68,34.03,51.73,6.76,794.8,Watermelon,Sandy,Arka Manik
53.39,51.33,112.65,27.24,52.83,7.44,756.09,Millet,Chalky,RHB-173
41.75,62.92,80.83,28.0,34.58,8.46,839.84,Barley,Chalky,RD-2552
48.67,57.79,93.33,27.16,45.26,7.85,491.7,Millet,Chalky,RHB-173
35.21,39.6,59.39,37.01,37.13,6.96,380.33,Potato,Sandy,Kufri Bahar
51.67,66.15,120.85,31.31,30.31,7.92,648.16,Millet,Chalky,ICTP-8203
84.99,65.64,98.73,21.68,70.34,6.33,1988.09,Maize,Clay,HQPM-1
37.59,62.31,77.02,25.1,51.43,8.43,1021.84,Groundnut,Chalky,GG-20
85.28,51.8,86.54,22.08,70.28,6.7,1601.97,Wheat,Silty,PBW-343
80.35,47.37,87.18,29.52,69.53,7.63,1194.57,Rice,Loamy,IR64
97.17,75.92,122.03,27.49,79.59,7.1,1218.74,Sugarcane,Clay,Co-86032
74.23,37.12,77.76,20.39,69.64,6.79,1693.51,Rice,Silty,Basmati-370
112.19,49.04,77.24,16.03,77.3,4.32,1496.96,Rice,Peaty,Basmati-370
93.18,49.49,90.77,25.91,55.62,7.12,1192.78,Sugarcane,Loamy,Co-0118
53.91,62.48,118.68,22.58,48.8,7.98,706.49,Cotton,Chalky,Bt-2
46.03,28.87,46.15,37.25,46.8,6.27,869.66,Watermelon,Sandy,Crimson Sweet
117.6,67.21,125.61,19.52,66.95,6.57,1351.53,Tea,Clay,TV-1
52.49,51.44,76.17,24.01,69.5,5.99,2065.18,Maize,Silty,DHM-117
97.17,54.2,110.44,21.31,75.57,7.06,1039.05,Vegetables,Silty,Local-1
97.17,41.15,70.94,19.9,83.32,5.26,2061.79,Vegetables,Peaty,Hybrid-B
74.59,50.0,97.47,24.17,48.68,6.71,865.51,Sugarcane,Loamy,Co-0118
34.85,30.78,46.63,30.04,48.7,6.49,783.76,Potato,Sandy,Kufri Jyoti
55.82,61.5,69.6,26.06,42.52,7.92,745.98,Groundnut,Chalky,JL-24
53.63,19.88,49.87,28.16,39.6,6.19,822.1,Millet,Sandy,RHB-173
121.12,42.17,116.56,23.15,82.57,6.64,1293.62,Millet,Clay,HHB-67
48.09,30.84,57.08,29.11,48.12,7.25,630.8,Millet,Sandy,HHB-67
79.22,44.14,100.64,21.23,71.41,7.13,1441.34,Rice,Silty,Basmati-370
72.8,57.77,111.45,26.61,61.39,7.58,1426.97,Wheat,Clay,PBW-343
47.78,27.07,106.37,30.98,66.23,6.68,1512.07,Cotton,Loamy,Bt-1
68.53,38.7,62.85,24.55,68.77,7.34,1711.1,Wheat,Silty,Lok-1
50.45,17.87,42.56,35.36,50.06,5.98,474.46,Groundnut,Sandy,GG-20
27.33,72.21,126.87,27.41,45.97,8.35,553.23,Cotton,Chalky,Bt-1
41.3,15.24,64.31,25.07,47.21,5.94,441.79,Potato,Sandy,Kufri Bahar
80.0,53.71,103.09,24.62,53.86,6.36,1535.0,Tomato,Loamy,Arka Vikas
52.94,66.29,60.86,28.28,38.39,7.56,768.63,Millet,Chalky,RHB-173
57.58,45.19,72.05,20.81,62.99,6.26,1426.84,Wheat,Silty,Lok-1
70.41,52.44,75.09,19.19,72.69,7.0,1044.44,Wheat,Silty,HD-2967
81.16,46.48,119.28,29.11,73.12,6.48,1729.87,Rice,Clay,Basmati-370
53.12,45.68,96.71,24.85,64.95,6.53,1189.55,Rice,Silty,Basmati-370
81.16,49.22,97.25,23.58,78.38,6.75,1763.99,Maize,Silty,HQPM-1
60.16,44.89,97.29,24.61,59.52,7.06,1388.31,Rice,Silty,IR64
87.62,47.58,60.45,27.14,60.46,6.64,939.89,Soybean,Loamy,NRC-37
114.85,56.37,100.0,25.76,75.29,6.37,1415.41,Rice,Clay,Basmati-370
120.97,43.44,93.6,21.25,76.7,6.4,1587.9,Sugarcane,Clay,Co-0238
56.39,77.22,82.3,29.75,30.34,7.58,575.35,Barley,Chalky,RD-2552
35.88,23.86,55.9,28.07,42.86,6.49,617.99,Millet,Sandy,RHB-173
91.05,63.73,79.29,25.11,79.0,6.91,1211.46,Vegetables,Silty,Local-1
67.62,49.87,94.04,29.79,69.83,6.83,1076.06,Maize,Loamy,DHM-117
67.95,44.89,64.9,26.19,70.46,7.27,1441.15,Sugarcane,Loamy,Co-0118
93.74,42.05,92.07,26.75,60.1,7.73,1210.8,Wheat,Silty,Lok-1
135.05,37.8,74.18,20.18,78.53,5.61,1486.02,Millet,Peaty,RHB-173
128.41,57.77,138.33,28.5,82.88,6.76,1564.78,Sugarcane,Clay,Co-0118
62.73,30.12,48.73,28.04,42.67,6.53,543.05,Potato,Sandy,Kufri Pukhraj
62.7,35.09,72.83,19.5,76.65,7.17,1284.72,Wheat,Silty,HD-2967
53.47,60.13,112.62,31.32,38.7,7.29,731.92,Potato,Chalky,Kufri Jyoti
130.79,35.09,79.0,18.22,82.24,4.65,2062.55,Tea,Peaty,TV-1
119.89,55.14,127.71,26.1,83.06,6.32,1424.63,Wheat,Clay,HD-2967
46.08,54.9,102.0,23.2,50.05,7.94,1269.78,Cotton,Chalky,Bt-1
35.93,64.07,82.47,30.79,48.21,8.04,430.41,Millet,Chalky,HHB-67
46.03,24.81,40.83,27.69,41.84,6.72,853.51,Watermelon,Sandy,Arka Manik
115.0,44.71,89.04,21.16,69.49,6.83,716.08,Maize,Silty,Pioneer-3396
67.16,49.11,58.35,22.34,51.61,7.98,777.98,Barley,Chalky,DWRB-73
110.2,38.66,73.05,24.98,73.04,4.8,1847.73,Rice,Peaty,Swarna
80.03,50.19,70.32,22.09,63.32,6.71,1013.3,Soybean,Loamy,MAUS-71
104.18,48.59,74.86,25.98,60.46,6.4,1087.18,Tomato,Loamy,Pusa Ruby
110.87,30.35,66.87,18.93,78.18,5.77,1675.55,Rice,Peaty,Swarna
123.07,44.8,90.12,12.0,84.01,4.86,1363.51,Rice,Peaty,Basmati-370
87.13,42.26,124.96,28.49,62.35,6.91,1212.53,Cotton,Loamy,Bt-2
65.04,64.1,65.69,33.03,49.94,8.08,1073.81,Cotton,Chalky,Suraj
84.48,33.28,121.33,23.63,87.28,6.52,1809.54,Rice,Clay,Swarna
72.56,49.02,76.01,30.78,61.1,7.07,1343.01,Sugarcane,Loamy,Co-86032
50.89,21.42,48.22,31.65,43.37,6.18,986.14,Watermelon,Sandy,Arka Manik
94.64,34.71,47.16,21.99,73.46,6.79,1108.37,Maize,Silty,DHM-117
117.29,40.15,45.71,18.18,77.98,4.62,2006.23,Tea,Peaty,TV-23
108.98,68.94,86.49,24.12,67.53,6.33,1339.53,Cotton,Clay,Bt-1
51.16,25.0,89.33,27.53,39.12,8.33,1005.89,Barley,Chalky,BH-902
33.81,58.39,116.7,29.09,64.62,8.8,754.89,Millet,Chalky,HHB-67
93.77,84.97,123.97,23.49,76.0,6.64,1690.01,Sugarcane,Clay,Co-86032
134.24,54.7,92.16,23.78,75.65,5.95,1230.17,Millet,Clay,RHB-173
50.37,35.3,64.91,27.15,25.0,6.47,530.03,Watermelon,Sandy,Sugar Baby
74.12,51.39,93.92,25.66,67.33,6.99,1547.08,Vegetables,Silty,Local-1
33.68,34.94,90.03,28.89,36.31,7.82,773.37,Barley,Chalky,RD-2552
103.28,44.91,130.0,30.16,66.14,6.42,846.92,Tomato,Loamy,Pusa Ruby
40.37,22.71,41.51,37.02,47.29,6.68,595.05,Wheat,Sandy,PBW-343
79.49,67.88,128.77,26.34,72.47,6.3,1654.51,Wheat,Clay,Lok-1
26.77,26.85,70.71,27.58,43.36,6.44,705.16,Cotton,Sandy,Suraj
37.13,12.78,65.99,30.34,39.27,6.8,534.17,Groundnut,Sandy,JL-24
110.88,42.89,80.84,23.61,59.39,6.87,1772.64,Maize,Silty,DHM-117
37.33,27.04,42.37,29.34,59.08,6.25,1019.95,Wheat,Sandy,PBW-343
64.28,33.23,49.52,26.9,39.94,7.12,561.85,Millet,Sandy,HHB-67
52.8,28.29,20.0,30.55,49.94,6.49,658.23,Barley,Sandy,RD-2552
28.19,52.04,95.12,30.41,37.89,8.63,867.76,Cotton,Chalky,Bt-2
74.84,41.66,68.39,27.96,60.31,5.6,1460.87,Rice,Silty,Swarna
65.3,60.78,107.81,25.16,60.29,7.37,1595.68,Cotton,Loamy,Bt-1
50.3,55.99,57.02,26.67,47.43,7.8,594.0,Barley,Chalky,DWRB-73
144.46,51.52,80.18,22.4,66.99,5.42,1860.08,Rice,Peaty,Swarna
143.56,38.81,97.48,19.5,84.01,5.28,2165.11,Rice,Peaty,Swarna
99.57,28.89,70.31,17.86,81.66,6.16,1773.69,Potato,Peaty,Kufri Bahar
74.84,51.36,99.74,25.76,68.8,6.94,1322.58,Wheat,Silty,HD-2967
92.21,42.57,73.87,18.94,77.99,5.77,2464.42,Potato,Peaty,Kufri Jyoti
70.76,47.77,78.12,20.15,68.93,6.53,1142.62,Vegetables,Loamy,Local-1
67.74,76.0,91.4,20.44,40.13,7.33,680.2,Rice,Chalky,Basmati-370
96.41,50.34,108.17,32.3,61.22,6.17,1789.49,Wheat,Clay,Lok-1
117.25,67.1,130.04,23.67,71.7,6.69,2053.08,Cotton,Clay,Bt-2
104.08,36.8,137.53,29.66,79.08,6.55,1606.99,Cotton,Clay,Bt-2
39.52,61.67,137.5,23.91,41.08,7.96,798.62,Millet,Chalky,ICTP-8203
114.7,41.54,85.21,16.33,77.45,4.75,1838.84,Potato,Peaty,Kufri Bahar
83.96,49.0,133.32,27.05,73.69,6.04,1114.43,Rice,Clay,Swarna
41.18,58.19,77.24,24.4,64.75,7.62,1300.0,Cotton,Chalky,Bt-1
113.64,46.14,82.88,26.91,72.21,7.83,1854.35,Sugarcane,Clay,Co-86032
113.81,52.44,97.91,29.36,56.53,6.16,1089.92,Cotton,Loamy,Suraj
100.8,39.5,119.78,24.31,68.4,6.79,1712.4,Rice,Silty,Swarna
32.81,31.42,55.74,27.87,36.09,6.19,857.51,Cotton,Sandy,Bt-2
67.81,35.36,82.07,28.69,57.67,7.21,1515.57,Tomato,Loamy,Pusa Ruby
54.74,41.16,104.51,23.38,75.13,7.05,1154.42,Wheat,Silty,PBW-343
120.0,59.9,79.87,26.39,49.13,6.81,1586.24,Maize,Loamy,Pioneer-3396
24.33,68.17,98.83,23.84,44.7,7.97,883.22,Cotton,Chalky,Suraj
129.05,40.38,70.65,22.0,65.15,5.26,1345.73,Tea,Peaty,TV-23
43.8,22.17,56.7,32.0,49.88,6.31,701.02,Potato,Sandy,Kufri Bahar
112.37,52.14,96.43,26.48,79.65,6.82,1468.81,Rice,Clay,IR64
115.0,42.56,121.25,24.91,66.17,6.75,1626.75,Maize,Silty,Pioneer-3396
95.96,33.05,30.0,19.42,79.48,5.45,1609.45,Vegetables,Peaty,Hybrid-A
149.82,46.19,51.67,21.26,80.33,5.46,1696.5,Tea,Peaty,TV-23
104.41,23.12,110.0,16.67,83.69,4.74,1611.54,Vegetables,Peaty,Local-1
36.72,79.85,91.06,24.95,38.97,7.59,645.13,Cotton,Chalky,Suraj
76.87,60.86,112.62,26.32,40.24,7.66,672.38,Rice,Chalky,IR64
138.71,50.33,76.47,22.17,74.27,5.56,1429.99,Rice,Peaty,Basmati-370
40.27,69.52,92.71,30.53,41.71,7.92,666.34,Barley,Chalky,RD-2552
76.65,61.86,107.21,23.65,74.0,7.1,1678.44,Rice,Clay,Basmati-370
74.2,30.51,87.98,24.49,83.42,6.34,1643.79,Wheat,Silty,Lok-1
67.65,28.21,59.28,33.04,45.42,7.4,521.29,Watermelon,Sandy,Sugar Baby
98.68,44.17,62.62,22.61,72.1,5.07,1432.63,Vegetables,Peaty,Hybrid-A
88.11,41.04,89.06,26.55,67.68,6.26,1060.38,Cotton,Loamy,Suraj
56.89,51.22,99.46,30.05,41.88,8.25,536.97,Wheat,Chalky,Lok-1
15.0,53.09,47.48,29.08,40.85,8.21,663.66,Millet,Chalky,ICTP-8203
51.9,57.39,90.14,23.71,70.08,6.11,1687.89,Cotton,Silty,Suraj
54.71,34.83,40.56,30.23,49.26,6.35,734.03,Potato,Sandy,Kufri Pukhraj
74.43,49.24,124.7,23.99,70.05,6.86,1112.56,Vegetables,Clay,Hybrid-A
50.68,23.3,50.7,26.36,48.8,6.62,836.85,Watermelon,Sandy,Arka Manik
94.63,61.49,110.95,22.57,64.85,6.38,1417.95,Maize,Silty,Pioneer-3396
65.18,47.92,102.39,27.68,65.9,6.08,1507.7,Tea,Loamy,TV-1
33.34,25.18,40.62,36.73,41.13,6.09,614.4,Watermelon,Sandy,Crimson Sweet
96.33,34.48,103.38,21.02,62.91,6.54,1168.0,Rice,Silty,Basmati-370
60.01,44.54,71.49,16.0,60.41,6.21,1383.16,Wheat,Silty,HD-2967
117.37,65.63,136.93,23.23,66.3,6.79,1569.71,Vegetables,Clay,Local-1
57.8,42.95,62.24,22.67,73.44,6.95,1973.38,Vegetables,Silty,Hybrid-B
99.9,42.55,84.02,20.52,72.24,5.76,1732.25,Rice,Peaty,IR64
107.46,25.0,130.15,24.9,64.81,6.57,1236.23,Cotton,Clay,Bt-1
139.61,43.18,53.5,19.25,86.84,5.75,1531.47,Vegetables,Peaty,Hybrid-B
97.09,54.96,106.12,27.42,74.98,5.87,936.11,Cotton,Clay,Bt-1
78.0,40.59,99.53,25.31,69.98,6.49,1243.11,Sugarcane,Silty,Co-0238
144.32,54.38,60.73,20.85,89.31,5.48,1986.89,Vegetables,Peaty,Hybrid-B
119.71,67.23,107.72,21.89,66.38,6.54,1800.83,Sugarcane,Clay,Co-0238
75.06,51.6,102.1,25.76,77.99,7.17,1213.6,Vegetables,Silty,Hybrid-B
62.2,55.95,78.16,30.56,46.75,7.99,708.11,Cotton,Chalky,Bt-1
103.11,48.37,128.83,29.32,79.51,7.02,1380.58,Cotton,Clay,Bt-1
115.16,49.84,123.52,26.17,78.14,6.68,1542.94,Rice,Clay,IR64
70.33,40.17,104.03,24.26,72.38,6.56,1554.67,Wheat,Silty,PBW-343
70.44,36.47,106.02,26.33,52.71,7.13,1106.17,Soybean,Loamy,MAUS-71
64.37,24.52,46.6,24.75,44.67,6.58,811.69,Potato,Sandy,Kufri Bahar
49.72,57.93,99.08,27.37,50.94,7.82,1044.4,Millet,Chalky,RHB-173
52.96,26.05,40.0,33.17,50.62,5.86,463.46,Watermelon,Sandy,Crimson Sweet
64.35,49.42,106.34,25.46,68.89,6.61,1073.05,Tomato,Loamy,Roma
72.93,29.96,91.64,20.02,72.42,7.66,2100.0,Rice,Silty,Basmati-370
118.42,30.1,90.8,25.62,80.03,6.52,1642.97,Watermelon,Clay,Arka Manik
53.77,46.54,62.86,25.08,48.23,7.34,594.48,Barley,Chalky,RD-2552
76.01,47.31,88.62,21.74,60.09,7.03,890.6,Wheat,Silty,Lok-1
88.22,41.57,122.43,25.64,70.05,6.38,1890.32,Cotton,Clay,Suraj
68.0,47.0,86.42,20.58,53.9,7.06,1325.41,Maize,Silty,HQPM-1
42.2,78.02,117.6,27.22,55.51,7.54,808.53,Millet,Chalky,RHB-173
87.24,62.78,119.96,24.85,68.89,6.81,1473.96,Rice,Clay,IR64
138.81,51.53,84.72,22.57,75.96,5.02,2402.5,Potato,Peaty,Kufri Bahar
63.94,45.18,112.5,22.81,53.55,8.07,1109.57,Millet,Chalky,RHB-173
81.52,46.81,107.67,23.35,66.52,6.77,1733.74,Sugarcane,Clay,Co-86032
65.0,46.45,70.95,21.94,70.06,6.74,1186.18,Cotton,Loamy,Bt-1
65.73,31.96,45.5,29.79,44.78,5.98,549.28,Groundnut,Sandy,GG-20
49.36,54.79,71.81,25.28,41.95,7.53,1067.24,Barley,Chalky,BH-902
92.88,42.08,102.35,18.0,62.01,6.76,1167.87,Millet,Loamy,ICTP-8203
76.03,58.78,103.27,24.27,69.81,6.67,1594.85,Cotton,Clay,Bt-1
82.18,44.68,103.6,24.19,65.11,6.54,1806.58,Wheat,Clay,HD-2967
100.62,56.53,83.11,14.5,75.4,5.37,1604.11,Wheat,Peaty,Lok-1
56.89,63.22,66.56,25.72,57.51,7.99,522.95,Cotton,Chalky,Bt-2
49.47,31.25,35.78,31.98,60.8,6.33,664.92,Groundnut,Sandy,GG-20
87.91,46.66,97.62,16.15,70.25,6.48,1026.21,Wheat,Silty,HD-2967
44.09,59.67,78.54,22.7,63.93,7.95,902.96,Millet,Chalky,ICTP-8203
93.53,53.81,123.34,28.18,78.26,7.92,961.67,Cotton,Clay,Bt-1
33.2,29.16,50.2,28.8,54.97,5.99,447.01,Watermelon,Sandy,Arka Manik
38.37,67.62,87.42,22.18,37.23,8.31,484.4,Cotton,Chalky,Bt-1
115.97,28.49,67.42,24.43,77.82,5.47,1923.05,Vegetables,Peaty,Local-1
77.86,48.4,136.12,28.62,68.19,6.22,1724.55,Sugarcane,Clay,Co-86032
96.75,72.78,123.78,28.94,70.99,6.02,1612.61,Cotton,Clay,Bt-2
45.0,55.73,105.69,30.17,56.2,7.17,1435.1,Soybean,Loamy,JS-335
27.81,63.87,79.48,30.31,56.47,8.15,686.04,Cotton,Chalky,Bt-2
95.3,65.81,110.66,26.8,71.18,7.13,1422.4,Wheat,Clay,Lok-1
79.73,56.86,80.78,29.01,70.15,6.13,1170.43,Wheat,Loamy,PBW-343
97.76,68.28,67.14,27.49,55.61,6.52,1084.1,Tomato,Loamy,Roma
69.01,51.31,94.02,18.81,62.06,6.85,1314.3,Vegetables,Silty,Hybrid-B
75.43,39.47,85.95,22.44,68.83,6.61,1122.03,Maize,Silty,Pioneer-3396
89.95,55.59,65.73,16.74,72.63,4.5,1592.59,Vegetables,Peaty,Hybrid-B
104.76,53.39,92.34,30.52,63.06,6.56,968.84,Sugarcane,Loamy,Co-0238
73.81,47.31,105.09,25.93,68.38,7.45,1054.43,Rice,Clay,IR64
79.95,57.37,126.59,27.67,73.94,7.01,1434.2,Sugarcane,Clay,Co-86032
40.88,22.64,49.65,28.98,54.66,6.72,680.73,Millet,Sandy,HHB-67
104.25,54.07,99.5,26.79,71.82,7.05,1716.45,Rice,Clay,Swarna
50.12,33.81,62.9,30.6,41.6,6.35,577.54,Millet,Sandy,ICTP-8203
65.14,38.06,100.9,22.88,55.18,7.24,1339.66,Wheat,Loamy,HD-2967
81.43,34.27,86.74,25.11,57.19,6.13,905.32,Wheat,Loamy,PBW-343
80.46,42.27,98.74,26.33,57.15,6.71,847.87,Maize,Loamy,DHM-117
105.03,25.0,122.85,33.0,77.71,6.9,1371.08,Wheat,Clay,HD-2967
98.71,33.01,94.31,22.76,79.32,6.31,1164.28,Potato,Peaty,Kufri Pukhraj
44.59,58.92,81.76,20.81,39.0,7.7,734.73,Millet,Chalky,ICTP-8203
88.42,29.67,87.66,24.67,61.19,6.7,1463.95,Wheat,Silty,Lok-1
49.21,30.3,50.73,28.87,51.5,6.42,569.24,Millet,Sandy,RHB-173
57.24,56.24,96.39,23.69,74.28,6.24,1877.27,Vegetables,Silty,Local-1
73.63,36.54,93.27,24.78,55.16,6.72,1140.07,Rice,Silty,Basmati-370
54.92,45.0,47.82,30.22,41.57,6.09,927.46,Millet,Sandy,RHB-173
35.04,76.74,84.67,27.88,60.29,7.78,1135.18,Millet,Chalky,HHB-67
95.72,29.97,67.52,18.34,70.29,4.62,1710.75,Rice,Peaty,Swarna
117.92,70.41,129.56,20.1,63.9,7.09,1248.53,Sugarcane,Clay,Co-0118
61.28,49.62,104.47,27.96,68.64,6.45,1348.04,Cotton,Silty,Bt-2
31.1,25.3,56.73,34.52,40.58,6.03,666.43,Millet,Sandy,RHB-173
109.22,47.88,68.96,24.06,69.35,7.18,1128.32,Cotton,Loamy,Bt-1
106.65,50.88,102.0,25.5,60.89,6.66,805.05,Soybean,Loamy,MAUS-71
74.71,42.65,56.36,20.11,75.43,4.92,1836.47,Tea,Peaty,TV-1
110.7,45.0,66.78,20.8,75.98,5.64,1319.17,Rice,Peaty,IR64
59.03,21.2,41.17,31.42,44.45,5.5,736.32,Millet,Sandy,HHB-67
34.87,76.99,66.44,29.51,53.98,8.31,566.44,Millet,Chalky,RHB-173
122.83,37.49,55.39,19.92,83.5,4.85,2114.7,Sugarcane,Peaty,Co-86032
95.88,51.92,89.6,22.07,73.43,7.0,1453.91,Rice,Silty,Basmati-370
116.53,35.31,49.65,20.55,74.64,5.71,2024.67,Sugarcane,Peaty,Co-0238
22.84,33.69,89.75,23.85,51.41,8.18,764.98,Millet,Chalky,HHB-67
55.22,49.6,90.96,26.65,55.43,8.01,899.33,Cotton,Chalky,Bt-1
76.01,57.06,68.91,32.33,58.38,7.13,1174.89,Maize,Loamy,DHM-117
